     n, quick_cmp, quick_swaps, quick_time, heap_cmp, heap_swaps, heap_time
  1563,     25894,        4981,      10361,    28443,      15258,     16974
  1564,     25282,        5057,      10136,    28453,      15247,     16251
  1565,     24855,        5068,      10162,    28475,      15263,     16222
  1566,     23533,        5125,       9552,    28545,      15315,     16116
  1567,     25359,        5035,       9675,    28559,      15325,     16549
  1568,     27223,        4935,      10324,    28586,      15316,     16129
  1569,     24566,        5080,       9491,    28592,      15346,     16601
  1570,     27143,        5007,      10385,    28574,      15330,     16119
  1571,     24655,        5062,       9685,    28610,      15338,     16233
  1572,     26696,        4971,      10818,    28661,      15374,     17066
  1573,     24478,        5063,      10220,    28684,      15364,     16597
  1574,     25090,        5088,       9927,    28683,      15369,     16553
  1575,     24737,        5117,       9801,    28720,      15373,     16587
  1576,     24804,        5109,       9688,    28731,      15410,     16343
  1577,     25288,        5068,       9783,    28775,      15415,     16086
  1578,     25532,        5065,       9765,    28775,      15427,     16373
  1579,     25517,        5090,       9969,    28787,      15430,     16500
  1580,     26406,        5013,      10375,    28806,      15441,     16297
  1581,     25496,        5030,       9772,    28826,      15454,     16528
  1582,     25021,        5145,      10461,    28857,      15464,     16652
  1583,     24491,        5128,       9657,    28871,      15485,     16285
  1584,     25846,        5156,      10255,    28882,      15439,     16255
  1585,     26728,        5066,      10292,    28936,      15528,     16231
  1586,     25113,        5165,       9715,    28929,      15494,     16326
  1587,     26193,        5112,       9940,    28966,      15540,     16996
  1588,     25221,        5123,      10061,    28987,      15513,     16753
  1589,     24737,        5145,       9719,    29000,      15545,     16454
  1590,     28477,        5025,      10524,    29054,      15564,     17957
  1591,     28322,        5024,      10727,    29046,      15556,     16682
  1592,     25724,        5097,      10097,    29038,      15578,     16676
  1593,     25038,        5146,       9739,    29084,      15592,     16410
  1594,     25035,        5178,      10071,    29092,      15594,     16476
  1595,     24703,        5187,      10011,    29118,      15614,     16554
  1596,     26717,        5141,      10285,    29159,      15633,     16670
  1597,     25251,        5190,       9883,    29168,      15626,     16635
  1598,     25649,        5182,      10200,    29205,      15666,     16466
  1599,     24970,        5191,       9737,    29225,      15661,     16586
  1600,     26191,        5101,      10360,    29226,      15661,     16727
  1601,     25056,        5185,       9701,    29235,      15652,     16616
  1602,     26395,        5172,      10266,    29305,      15713,     16720
  1603,     25410,        5220,       9801,    29329,      15737,     16374
  1604,     25995,        5211,      10013,    29321,      15715,     16593
  1605,     26392,        5073,      10495,    29319,      15716,     16871
  1606,     26989,        5141,      10552,    29377,      15756,     16714
  1607,     29896,        5095,      10971,    29391,      15751,     16553
  1608,     25532,        5151,      10100,    29425,      15777,     18247
  1609,     26182,        5239,      10496,    29416,      15756,     16648
  1610,     25716,        5265,       9905,    29492,      15788,     16557
  1611,     25121,        5301,       9847,    29488,      15802,     16585
  1612,     27826,        5109,      10665,    29505,      15816,     17481
  1613,     25244,        5192,      10011,    29515,      15830,     16627
  1614,     28036,        5221,      10515,    29531,      15831,     16577
  1615,     25159,        5255,       9875,    29529,      15821,     16809
  1616,     25494,        5186,      10007,    29560,      15843,     16845
  1617,     25976,        5269,      10088,    29634,      15868,     16671
  1618,     26407,        5218,      10170,    29606,      15862,     16601
  1619,     26583,        5321,      10453,    29645,      15870,     16872
  1620,     25173,        5270,      10057,    29652,      15898,     17226
  1621,     26141,        5207,      10174,    29693,      15927,     17182
  1622,     26114,        5245,      10262,    29675,      15896,     16871
  1623,     25024,        5258,       9826,    29696,      15914,     16980
  1624,     26238,        5236,      10128,    29713,      15922,     17110
  1625,     26201,        5241,      10065,    29776,      15921,     16768
  1626,     26017,        5280,      11221,    29800,      15970,     18274
  1627,     25397,        5309,      10549,    29812,      15982,     17346
  1628,     25401,        5247,      10158,    29868,      16011,     17187
  1629,     27456,        5222,      10765,    29869,      16016,     17723
  1630,     27074,        5211,      10687,    29882,      15995,     17453
  1631,     25648,        5285,      10630,    29875,      16030,     18016
  1632,     26742,        5232,      10701,    29934,      16047,     17546
  1633,     27200,        5177,      10878,    29961,      16043,     17527
  1634,     27293,        5289,      11106,    29936,      16027,     17735
  1635,     25750,        5323,      10460,    29995,      16073,     17654
  1636,     26344,        5236,      10555,    29982,      16056,     18191
  1637,     26477,        5296,      11307,    30020,      16079,     18462
  1638,     26180,        5330,      11036,    30007,      16085,     17069
  1639,     27470,        5326,      11044,    30063,      16106,     17079
  1640,     25768,        5365,      10000,    30067,      16115,     17021
  1641,     25688,        5406,      10067,    30137,      16140,     16931
  1642,     25365,        5356,       9930,    30147,      16154,     17109
  1643,     26395,        5302,      10379,    30118,      16132,     17654
  1644,     25518,        5326,      11001,    30185,      16180,     17649
  1645,     27120,        5293,      11491,    30211,      16189,     18568
  1646,     25446,        5353,      10445,    30200,      16173,     18643
  1647,     27591,        5316,      11639,    30266,      16218,     18545
  1648,     25731,        5367,      12115,    30256,      16191,     19469
  1649,     27193,        5282,      12462,    30246,      16190,     18837
  1650,     26153,        5358,      10696,    30299,      16225,     18542
  1651,     27162,        5409,      11029,    30300,      16218,     18092
  1652,     27254,        5327,      11082,    30314,      16230,     17856
  1653,     28699,        5212,      11138,    30355,      16252,     17316
  1654,     26556,        5408,      10598,    30390,      16278,     17395
  1655,     25614,        5367,      10516,    30368,      16251,     18287
  1656,     26826,        5371,      10666,    30394,      16279,     18345
  1657,     28818,        5283,      11256,    30470,      16297,     18015
  1658,     25462,        5441,      10358,    30459,      16319,     17382
  1659,     25780,        5477,      10274,    30456,      16298,     17417
  1660,     25431,        5420,      10330,    30467,      16296,     17563
  1661,     29326,        5345,      14575,    30521,      16343,     48710
  1662,     26714,        5391,      23077,    30537,      16309,     24822
  1663,     26726,        5387,      13360,    30556,      16365,     21329
  1664,     26203,        5442,      11482,    30601,      16393,     18809
  1665,     28491,        5405,      11655,    30634,      16420,     19028
  1666,     28064,        5349,      11403,    30639,      16419,     19029
  1667,     25789,        5416,      10554,    30657,      16430,     18529
  1668,     26084,        5493,      10250,    30677,      16428,     17467
  1669,     26481,        5429,      10248,    30688,      16395,     17269
  1670,     27361,        5401,      11160,    30723,      16441,     17402
  1671,     26538,        5440,      10314,    30717,      16415,     17872
  1672,     25828,        5473,      10242,    30787,      16497,     19609
  1673,     26053,        5475,      11556,    30779,      16466,     17806
  1674,     26392,        5428,      10294,    30834,      16512,     17681
  1675,     27655,        5451,      10937,    30844,      16524,     17503
  1676,     25851,        5471,      10162,    30862,      16532,     17717
  1677,     25892,        5526,      10298,    30845,      16530,     18725
  1678,     28446,        5385,      11919,    30902,      16535,     28093
  1679,     27737,        5411,      11797,    30896,      16528,     19054
  1680,     26402,        5467,      11879,    30911,      16519,     19242
  1681,     26503,        5521,      12045,    30924,      16536,     18483
  1682,     28029,        5415,      10923,    30987,      16572,     17775
  1683,     28150,        5383,      10939,    30999,      16607,     17814
  1684,     26265,        5562,      10429,    31033,      16640,     17831
  1685,     27110,        5405,      10533,    31047,      16631,     21325
  1686,     27859,        5438,      11030,    31080,      16667,     18027
  1687,     27288,        5488,      10817,    31100,      16686,     17887
  1688,     27865,        5473,      11657,    31101,      16666,     18278
  1689,     26154,        5542,      10352,    31118,      16677,     17728
  1690,     28292,        5502,      11021,    31161,      16685,     17759
  1691,     27383,        5511,      10680,    31141,      16665,     17771
  1692,     28891,        5535,      11178,    31211,      16694,     17960
  1693,     26138,        5506,      10492,    31228,      16709,     18637
  1694,     27522,        5511,      11155,    31215,      16711,     18128
  1695,     27328,        5482,      10692,    31244,      16718,     17951
  1696,     27165,        5507,      10688,    31299,      16772,     18025
  1697,     27630,        5446,      10804,    31278,      16739,     17919
  1698,     26625,        5562,      10649,    31305,      16777,     21410
  1699,     27416,        5457,      11044,    31318,      16764,     18255
  1700,     27973,        5521,      10956,    31336,      16791,     18091
  1701,     28916,        5466,      11206,    31374,      16794,     17975
  1702,     27794,        5571,      10845,    31419,      16815,     17873
  1703,     26210,        5572,      10357,    31427,      16843,     18024
  1704,     28327,        5503,      11035,    31465,      16822,     17823
  1705,     26806,        5604,      10621,    31464,      16831,     17980
  1706,     27274,        5597,      10703,    31485,      16834,     18022
  1707,     28454,        5477,      11179,    31497,      16866,     18254
  1708,     29061,        5495,      11693,    31542,      16880,     17987
  1709,     27162,        5528,      10648,    31571,      16897,     18182
  1710,     27855,        5560,      11003,    31531,      16866,     18515
  1711,     27718,        5568,      11065,    31614,      16935,     18208
  1712,     26717,        5537,      17977,    31593,      16882,     18604
  1713,     30236,        5502,      12004,    31627,      16936,     18059
  1714,     28412,        5575,      11124,    31667,      16925,     18088
  1715,     28175,        5564,      10967,    31663,      16959,     18098
  1716,     28022,        5607,      10888,    31689,      16991,     18121
  1717,     27996,        5547,      10887,    31671,      16974,     18078
  1718,     27803,        5612,      10959,    31736,      16985,     18190
  1719,     28417,        5542,      11067,    31751,      17019,     18327
  1720,     28607,        5566,      12113,    31798,      17037,     18591
  1721,     28386,        5591,      11988,    31801,      17034,     18834
  1722,     26985,        5602,      10713,    31821,      17011,     18326
  1723,     28464,        5508,      11035,    31861,      17081,     18311
  1724,     29004,        5615,      12034,    31868,      17046,     19700
  1725,     27320,        5633,      10903,    31918,      17086,     18438
  1726,     30547,        5536,      11662,    31919,      17122,     19273
  1727,     29137,        5628,      11398,    31923,      17084,     18370
  1728,     28590,        5572,      11196,    31941,      17110,     19106
  1729,     28622,        5598,      11346,    31974,      17119,     19880
  1730,     27891,        5622,      26855,    32025,      17147,     37072
  1731,     27879,        5647,      15336,    32010,      17136,     21815
  1732,     29866,        5610,      13218,    32036,      17128,     20133
  1733,     28805,        5551,      12584,    32030,      17146,     21968
  1734,     26980,        5725,      11644,    32067,      17175,     19918
  1735,     28798,        5615,      12710,    32045,      17152,     24121
  1736,     28590,        5622,      14179,    32111,      17189,     18801
  1737,     27933,        5687,      11622,    32167,      17210,     18611
  1738,     29923,        5562,      11637,    32160,      17213,     18293
  1739,     27368,        5669,      10913,    32187,      17221,     18316
  1740,     28106,        5672,      11033,    32204,      17230,     18500
  1741,     29018,        5587,      11445,    32218,      17240,     18426
  1742,     30430,        5533,      11774,    32246,      17265,     18748
  1743,     27667,        5728,      11360,    32232,      17238,     18619
  1744,     29745,        5690,      11682,    32252,      17267,     18931
  1745,     27802,        5660,      11369,    32253,      17258,     19940
  1746,     27752,        5735,      11864,    32307,      17304,     19274
  1747,     27774,        5668,      11458,    32312,      17318,     19186
  1748,     28051,        5723,      11286,    32363,      17314,     18828
  1749,     28106,        5706,      11723,    32389,      17340,     19337
  1750,     27467,        5716,      11234,    32333,      17301,     18766
  1751,     29105,        5673,      11696,    32455,      17373,     18695
  1752,     28392,        5706,      11402,    32446,      17376,     18927
  1753,     29475,        5679,      11722,    32459,      17388,     18465
  1754,     29766,        5643,      11410,    32469,      17394,     18573
  1755,     32695,        5640,      12339,    32504,      17427,     18982
  1756,     28588,        5791,      11249,    32524,      17427,     18573
  1757,     30079,        5631,      11649,    32564,      17433,     18608
  1758,     30346,        5750,      11684,    32605,      17447,     18646
  1759,     27959,        5805,      11061,    32576,      17434,     19006
  1760,     29874,        5708,      11689,    32599,      17458,     18567
  1761,     31147,        5726,      11939,    32603,      17465,     19261
  1762,     28818,        5746,      11365,    32622,      17469,     18708
  1763,     29501,        5770,      11393,    32663,      17503,     18911
  1764,     28374,        5733,      11056,    32644,      17511,     18716
  1765,     28698,        5788,      11194,    32706,      17523,     18689
  1766,     27850,        5783,      11218,    32711,      17529,     18644
  1767,     30026,        5675,      11545,    32776,      17566,     18641
  1768,     28764,        5805,      11388,    32750,      17547,     18636
  1769,     30194,        5729,      11986,    32762,      17516,     18964
  1770,     27689,        5812,      11131,    32820,      17565,     18863
  1771,     28444,        5772,      11521,    32829,      17590,     19413
  1772,     28327,        5820,      11201,    32861,      17570,     18855
  1773,     29516,        5715,      11596,    32869,      17590,     18782
  1774,     29451,        5798,      11467,    32916,      17635,     18762
  1775,     29391,        5772,      11467,    32891,      17600,     18802
  1776,     28119,        5848,      11099,    32917,      17620,     18957
  1777,     28612,        5813,      11419,    32954,      17636,     18781
  1778,     29101,        5815,      11658,    32975,      17650,     18820
  1779,     28579,        5836,      11339,    32973,      17651,     18698
  1780,     30045,        5777,      11640,    33006,      17673,     19040
  1781,     28568,        5783,      11326,    33005,      17680,     18709
  1782,     29799,        5815,      11628,    33054,      17706,     18785
  1783,     29306,        5833,      11527,    33080,      17685,     18861
  1784,     31064,        5747,      11932,    33097,      17727,     18791
  1785,     29545,        5816,      11630,    33111,      17723,     18858
  1786,     29109,        5836,      11359,    33113,      17713,     18823
  1787,     29177,        5837,      11523,    33146,      17737,     18879
  1788,     32118,        5803,      12283,    33118,      17706,     18842
  1789,     28564,        5877,      11345,    33206,      17775,     19086
  1790,     28395,        5825,      11260,    33225,      17797,     19053
  1791,     30402,        5788,      11817,    33235,      17774,     19019
  1792,     29324,        5867,      11439,    33270,      17802,     19006
  1793,     29887,        5792,      11835,    33301,      17825,     19047
  1794,     32440,        5796,      12298,    33296,      17830,     18912
  1795,     32171,        5762,      12334,    33328,      17819,     18967
  1796,     31355,        5726,      11931,    33403,      17916,     19178
  1797,     29912,        5829,      11702,    33367,      17848,     18885
  1798,     32961,        5786,      12331,    33421,      17921,     18982
  1799,     30635,        5841,      11869,    33413,      17896,     19126
  1800,     29550,        5900,      11554,    33454,      17905,     19129
  1801,     30132,        5865,      12045,    33472,      17913,     19783
  1802,     30965,        5818,      11827,    33455,      17892,     19079
  1803,     29089,        5916,      11428,    33476,      17930,     19314
  1804,     28750,        5907,      11353,    33495,      17911,     19060
  1805,     29168,        5894,      11495,    33527,      17964,     19267
  1806,     32319,        5810,      12231,    33545,      17952,     19162
  1807,     29497,        5925,      11453,    33560,      17958,     19093
  1808,     28837,        5935,      11357,    33608,      17953,     19212
  1809,     30165,        5879,      11713,    33631,      17982,     19069
  1810,     28679,        5965,      11216,    33635,      18001,     19177
  1811,     29959,        5965,      11624,    33650,      18007,     19246
  1812,     28806,        5939,      11341,    33655,      17996,     19164
  1813,     29234,        5950,      11478,    33677,      18012,     19230
  1814,     29574,        5928,      11508,    33713,      18054,     19475
  1815,     28690,        5960,      11271,    33729,      18064,     19232
  1816,     29916,        5929,      11612,    33783,      18099,     19253
  1817,     29952,        5958,      11708,    33787,      18054,     19234
  1818,     34108,        5801,      12833,    33805,      18098,     19385
  1819,     31127,        5947,      12033,    33839,      18100,     19332
  1820,     29841,        5930,      11604,    33836,      18120,     19272
  1821,     29212,        5924,      11530,    33881,      18121,     19267
  1822,     29288,        6022,      11458,    33900,      18148,     19453
  1823,     31118,        5887,      11865,    33908,      18132,     19499
  1824,     29309,        5949,      11594,    33936,      18152,     19500
  1825,     30568,        5942,      11859,    33954,      18167,     19368
  1826,     29575,        5965,      11904,    34019,      18210,     19449
  1827,     30812,        5972,      12048,    33996,      18192,     19632
  1828,     29044,        5953,      11474,    34017,      18210,     19446
  1829,     29725,        6024,      11687,    34018,      18195,     19573
  1830,     29839,        5954,      11758,    34048,      18226,     19587
  1831,     32110,        5889,      12314,    34084,      18227,     19404
  1832,     30510,        5960,      12459,    34119,      18245,     20181
  1833,     29411,        6046,      11685,    34134,      18246,     19462
  1834,     29638,        5975,      11654,    34176,      18298,     19349
  1835,     29321,        6043,      11683,    34177,      18296,     19546
  1836,     32355,        5927,      12367,    34201,      18319,     19473
  1837,     28536,        6031,      11409,    34231,      18317,     19540
  1838,     30325,        6019,      11790,    34223,      18312,     19533
  1839,     29033,        6045,      11580,    34253,      18342,     19567
  1840,     29324,        6120,      11550,    34267,      18322,     19993
  1841,     30072,        5988,      11944,    34310,      18353,     19470
  1842,     32743,        5944,      12465,    34295,      18359,     19573
  1843,     31397,        6049,      12177,    34338,      18371,     19543
  1844,     31270,        6051,      12123,    34348,      18373,     19517
  1845,     31323,        5967,      12077,    34421,      18429,     19680
  1846,     30569,        5991,      11850,    34387,      18393,     19578
  1847,     30982,        6095,      12017,    34433,      18426,     19651
  1848,     30854,        6019,      11969,    34419,      18401,     19708
  1849,     30008,        6073,      11727,    34483,      18438,     19645
  1850,     29649,        6099,      11727,    34516,      18471,     19727
  1851,     30848,        5980,      11907,    34473,      18446,     19792
  1852,     30917,        6086,      12035,    34524,      18477,     19700
  1853,     31059,        6087,      12014,    34543,      18470,     19747
  1854,     30742,        6074,      12019,    34569,      18492,     20511
  1855,     33319,        5993,      12842,    34546,      18469,     19722
  1856,     30370,        6048,      12173,    34577,      18494,     20165
  1857,     30850,        6117,      12287,    34620,      18525,     20443
  1858,     29876,        6047,      11865,    34675,      18528,     20291
  1859,     29480,        6142,      11972,    34650,      18529,     20121
  1860,     30448,        6071,      12117,    34701,      18569,     20461
  1861,     30682,        6114,      12119,    34668,      18554,     20226
  1862,     31313,        6111,      12283,    34743,      18609,     20402
  1863,     31302,        6021,      12613,    34778,      18607,     21097
  1864,     30596,        6037,      12245,    34794,      18607,     20361
  1865,     30672,        6028,      12408,    34810,      18624,     20601
  1866,     31788,        6057,      12772,    34835,      18625,     20532
  1867,     30593,        6142,      12637,    34892,      18686,     20349
  1868,     29927,        6084,      12669,    34872,      18673,     21433
  1869,     29917,        6132,      12284,    34886,      18641,     20495
  1870,     30302,        6161,      12318,    34875,      18654,     20381
  1871,     31809,        6063,      12639,    34895,      18667,     20364
  1872,     29738,        6141,      11965,    34904,      18662,     20492
  1873,     29962,        6122,      12015,    34985,      18729,     20247
  1874,     30789,        6124,      12290,    34962,      18706,     20193
  1875,     30852,        6154,      12096,    35038,      18729,     20359
  1876,     31380,        6081,      12474,    35054,      18757,     20285
  1877,     30224,        6174,      12159,    35066,      18754,     20862
  1878,     30686,        6181,      12246,    35069,      18741,     20408
  1879,     30171,        6218,      12050,    35138,      18765,     20528
  1880,     30486,        6170,      12279,    35125,      18762,     20716
  1881,     34117,        6043,      13267,    35115,      18752,     20357
  1882,     30931,        6124,      12476,    35143,      18750,     20554
  1883,     29984,        6143,      11996,    35176,      18809,     20266
  1884,     33216,        6090,      12954,    35237,      18836,     20689
  1885,     32253,        6101,      12724,    35255,      18865,     20497
  1886,     30148,        6224,      21426,    35234,      18843,     48887
  1887,     32938,        6154,      18402,    35302,      18877,     28221
  1888,     32879,        6121,      15522,    35313,      18897,     21271
  1889,     31010,        6256,      13357,    35292,      18870,     22464
  1890,     32521,        6204,      13198,    35324,      18858,     24967
  1891,     29585,        6317,      13132,    35322,      18874,     22474
  1892,     30576,        6229,      13124,    35355,      18924,     21611
  1893,     32735,        6180,      13697,    35422,      18908,     21256
  1894,     30207,        6269,      12127,    35425,      18925,     20723
  1895,     31843,        6194,      12717,    35435,      18944,     20934
  1896,     33381,        6110,      15331,    35467,      18982,     25276
  1897,     30509,        6236,      20396,    35524,      18972,     27569
  1898,     32033,        6202,      14435,    35499,      18995,     21857
  1899,     33483,        6170,      13629,    35485,      18961,     21570
  1900,     31125,        6207,      12740,    35569,      19014,     22780
  1901,     30963,        6193,      13151,    35610,      19073,     21627
  1902,     31404,        6217,      13611,    35552,      18999,     21605
  1903,     32444,        6259,      13494,    35617,      19045,     22037
  1904,     32052,        6229,      13006,    35630,      19051,     21125
  1905,     31905,        6235,      12877,    35646,      19075,     21094
  1906,     31396,        6215,      12600,    35666,      19072,     20913
  1907,     31027,        6265,      12511,    35714,      19117,     21099
  1908,     31418,        6317,      12623,    35709,      19091,     21198
  1909,     32872,        6310,      13017,    35750,      19106,     20834
  1910,     31014,        6289,      12502,    35755,      19125,     20840
  1911,     31005,        6334,      12530,    35778,      19127,     20972
  1912,     30677,        6254,      12239,    35791,      19150,     20932
  1913,     31036,        6254,      12549,    35778,      19137,     21085
  1914,     32768,        6246,      12923,    35898,      19187,     21214
  1915,     33548,        6199,      13091,    35883,      19189,     21066
  1916,     31594,        6210,      12620,    35886,      19179,     20954
  1917,     33142,        6274,      13086,    35907,      19196,     20983
  1918,     33927,        6222,      13284,    35970,      19240,     20923
  1919,     31392,        6371,      12773,    35960,      19242,     22117
  1920,     32816,        6289,      14061,    35981,      19217,     20922
  1921,     35883,        6233,      13846,    36000,      19252,     21108
  1922,     31398,        6330,      12650,    36009,      19230,     21061
  1923,     31141,        6343,      12413,    36028,      19291,     21131
  1924,     33502,        6284,      13146,    36078,      19307,     21194
  1925,     34999,        6241,      13648,    36071,      19293,     21065
  1926,     33868,        6208,      13363,    36099,      19263,     21041
  1927,     32565,        6252,      12900,    36096,      19300,     21067
  1928,     32634,        6377,      12984,    36127,      19305,     21183
  1929,     32356,        6335,      12782,    36146,      19333,     20977
  1930,     33234,        6293,      13044,    36148,      19341,     21374
  1931,     33541,        6298,      13228,    36252,      19360,     21097
  1932,     32208,        6386,      12751,    36235,      19390,     21186
  1933,     30675,        6416,      12485,    36223,      19380,     21086
  1934,     33684,        6275,      13235,    36264,      19379,     21180
  1935,     32499,        6269,      13005,    36286,      19428,     21228
  1936,     31413,        6373,      12558,    36319,      19409,     21246
  1937,     34020,        6353,      13344,    36348,      19414,     21212
  1938,     32764,        6274,      12935,    36366,      19466,     21178
  1939,     32482,        6370,      12943,    36435,      19480,     21319
  1940,     33159,        6352,      13144,    36467,      19497,     21208
  1941,     34304,        6291,      13368,    36425,      19448,     21368
  1942,     31162,        6388,      12547,    36458,      19485,     21390
  1943,     32266,        6410,      12865,    36445,      19479,     21224
  1944,     32044,        6371,      12744,    36474,      19503,     21194
  1945,     31755,        6415,      12593,    36486,      19509,     21359
  1946,     32587,        6398,      12754,    36516,      19546,     21378
  1947,     32280,        6416,      13477,    36561,      19551,     22395
  1948,     33520,        6367,      13837,    36555,      19539,     21402
  1949,     31855,        6449,      12814,    36615,      19591,     21592
  1950,     32299,        6425,      12922,    36614,      19576,     21429
  1951,     32983,        6414,      13094,    36625,      19589,     21379
  1952,     31915,        6395,      12836,    36660,      19624,     21479
  1953,     33171,        6427,      13286,    36685,      19605,     21314
  1954,     35332,        6370,      13679,    36712,      19633,     21511
  1955,     32748,        6412,      13025,    36714,      19636,     21388
  1956,     32572,        6389,      12940,    36737,      19625,     21437
  1957,     35318,        6363,      13718,    36766,      19644,     21448
  1958,     33737,        6358,      13299,    36803,      19679,     21453
  1959,     31927,        6466,      12825,    36818,      19659,     21373
  1960,     33054,        6426,      13161,    36843,      19699,     21731
  1961,     31981,        6498,      12844,    36847,      19683,     21517
  1962,     33356,        6445,      13212,    36850,      19711,     21581
  1963,     33678,        6490,      13264,    36914,      19719,     22051
  1964,     32980,        6502,      13266,    36926,      19730,     21563
  1965,     31443,        6507,      12703,    36951,      19764,     21605
  1966,     33496,        6422,      13254,    36953,      19744,     21531
  1967,     31713,        6506,      12817,    37005,      19780,     21709
  1968,     33449,        6433,      13259,    37017,      19792,     21523
  1969,     33521,        6475,      13255,    36988,      19750,     21507
  1970,     33892,        6455,      13458,    37053,      19801,     21774
  1971,     30944,        6562,      12572,    37060,      19810,     21664
  1972,     32324,        6509,      12897,    37100,      19823,     21580
  1973,     34584,        6456,      13572,    37095,      19832,     21622
  1974,     32345,        6480,      12884,    37161,      19871,     21628
  1975,     35423,        6424,      13973,    37197,      19864,     22944
  1976,     32968,        6498,      13228,    37154,      19839,     22032
  1977,     32685,        6495,      13272,    37170,      19847,     21729
  1978,     33829,        6459,      13352,    37210,      19901,     21672
  1979,     33229,        6503,      13322,    37251,      19907,     22071
  1980,     31707,        6591,      13076,    37257,      19911,     21852
  1981,     33135,        6485,      13253,    37257,      19927,     21676
  1982,     33582,        6576,      13371,    37251,      19898,     21781
  1983,     32824,        6505,      13163,    37333,      19937,     21782
  1984,     34123,        6469,      13518,    37331,      19965,     21650
  1985,     32892,        6529,      13089,    37367,      19972,     21358
  1986,     33116,        6573,      12980,    37376,      19983,     21344
  1987,     33109,        6557,      12862,    37389,      19958,     21507
  1988,     33046,        6541,      13101,    37429,      20014,     21509
  1989,     34475,        6485,      13293,    37453,      20007,     21466
  1990,     34326,        6515,      13258,    37489,      20039,     21474
  1991,     31727,        6611,      12532,    37476,      20024,     21413
  1992,     32841,        6551,      12894,    37437,      19980,     21460
  1993,     33017,        6573,      12915,    37477,      19982,     21431
  1994,     32959,        6588,      12846,    37536,      20062,     21366
  1995,     31717,        6592,      12469,    37549,      20064,     21373
  1996,     34610,        6506,      13314,    37583,      20071,     22809
  1997,     33490,        6520,      13016,    37597,      20096,     21527
  1998,     32920,        6537,      12874,    37632,      20095,     21521
  1999,     36220,        6480,      13745,    37666,      20119,     21536
  2000,     33813,        6633,      13185,    37662,      20119,     21853
  2001,     33646,        6547,      13083,    37678,      20123,     21536
  2002,     33545,        6563,      13049,    37707,      20126,     21535
  2003,     35249,        6536,      14130,    37717,      20148,     22982
  2004,     33428,        6580,      13756,    37743,      20139,     21558
  2005,     32908,        6658,      12919,    37778,      20194,     21532
  2006,     34385,        6545,      13347,    37805,      20183,     21547
  2007,     33257,        6648,      13060,    37834,      20208,     21705
  2008,     33782,        6580,      13174,    37864,      20229,     21653
  2009,     34735,        6501,      13416,    37873,      20226,     21744
  2010,     33853,        6619,      13180,    37911,      20240,     21694
  2011,     32152,        6608,      12698,    37961,      20281,     23744
  2012,     33956,        6593,      13520,    37923,      20243,     21870
  2013,     33226,        6688,      13326,    37937,      20241,     21751
  2014,     32349,        6724,      12852,    37972,      20284,     21768
  2015,     32980,        6708,      13003,    37988,      20317,     21815
  2016,     34463,        6630,      13341,    38034,      20349,     21754
  2017,     36000,        6561,      13801,    38056,      20322,     21697
  2018,     37137,        6503,      13891,    38060,      20349,     21709
  2019,     32651,        6706,      12858,    38037,      20317,     21648
  2020,     33596,        6668,      13100,    38096,      20348,     21690
  2021,     34564,        6606,      13416,    38081,      20340,     21687
  2022,     34846,        6588,      13383,    38159,      20366,     21717
  2023,     32670,        6733,      12854,    38180,      20388,     21808
  2024,     33662,        6661,      13101,    38203,      20413,     21750
  2025,     34398,        6660,      14294,    38245,      20413,     23210
  2026,     34596,        6646,      13395,    38236,      20438,     21869
  2027,     33226,        6661,      13286,    38230,      20449,     21942
  2028,     34963,        6602,      13534,    38277,      20450,     21931
  2029,     35060,        6626,      14363,    38279,      20459,     21867
  2030,     35512,        6537,      13675,    38320,      20467,     21840
  2031,     32938,        6724,      13213,    38330,      20486,     23894
  2032,     33931,        6662,      13177,    38371,      20502,     21962
  2033,     36004,        6596,      13691,    38393,      20533,     21981
  2034,     33620,        6762,      13199,    38402,      20520,     21947
  2035,     34823,        6565,      13346,    38432,      20534,     21978
  2036,     34364,        6679,      13283,    38422,      20531,     22087
  2037,     34352,        6760,      13330,    38488,      20597,     21985
  2038,     32426,        6718,      12778,    38481,      20577,     22131
  2039,     33338,        6787,      13121,    38477,      20549,     22001
  2040,     35355,        6610,      13505,    38493,      20540,     22402
  2041,     35578,        6679,      13653,    38551,      20587,     22124
  2042,     35354,        6640,      13558,    38559,      20609,     22118
  2043,     33758,        6677,      13204,    38596,      20617,     22166
  2044,     36432,        6629,      13760,    38578,      20612,     21984
  2045,     38500,        6567,      15224,    38640,      20659,     22312
  2046,     34180,        6776,      13313,    38620,      20646,     22051
  2047,     34231,        6727,      13306,    38651,      20646,     22077
  2048,     33419,        6800,      13076,    38716,      20669,     22121
  2049,     33933,        6742,      13234,    38734,      20700,     22147
  2050,     34961,        6737,      13464,    38764,      20703,     22093
  2051,     34867,        6826,      13510,    38765,      20706,     22263
  2052,     36337,        6748,      13834,    38789,      20696,     22188
  2053,     39447,        6631,      14690,    38813,      20732,     22166
  2054,     34369,        6806,      13408,    38792,      20718,     22142
  2055,     33652,        6788,      13159,    38843,      20777,     22244
  2056,     35790,        6727,      13789,    38842,      20752,     22167
  2057,     36418,        6700,      13776,    38851,      20759,     22178
  2058,     33194,        6844,      13649,    38884,      20774,     23535
  2059,     33250,        6790,      13456,    38956,      20801,     22459
  2060,     34682,        6821,      13631,    38979,      20848,     22319
