    n, quick_cmp, quick_swaps, quick_time, heap_cmp, heap_swaps, heap_time
 4542,     83758,       16350,      34918,         ,           ,          
 4543,     86354,       16208,      35665,         ,           ,          
 4544,     85130,       16206,      35345,         ,           ,          
 4545,     83254,       16279,      34602,         ,           ,          
 4546,     85826,       16134,      36256,         ,           ,          
 4547,     86607,       16169,      35887,         ,           ,          
 4548,     89644,       15985,      36813,         ,           ,          
 4549,     92756,       15867,      38194,         ,           ,          
 4550,     83735,       16221,      34934,         ,           ,          
 4551,     86449,       16270,      35863,         ,           ,          
 4552,     84133,       16224,      35008,         ,           ,          
 4553,     86550,       16106,      35855,         ,           ,          
 4554,     83497,       16220,      34911,         ,           ,          
 4555,     87102,       16026,      35901,         ,           ,          
 4556,     86111,       16159,      35807,         ,           ,          
 4557,     88024,       16301,      36624,         ,           ,          
 4558,     88767,       16344,      36355,         ,           ,          
 4559,     85359,       16260,      35477,         ,           ,          
 4560,     85461,       16199,      35554,         ,           ,          
 4561,     89806,       16022,      36605,         ,           ,          
 4562,     83482,       16278,      34593,         ,           ,          
 4563,     84740,       16344,      35239,         ,           ,          
 4564,     93878,       15929,      37817,         ,           ,          
 4565,     92725,       15949,      37160,         ,           ,          
 4566,     88207,       16175,      35884,         ,           ,          
 4567,     86564,       16216,      35660,         ,           ,          
 4568,     90213,       16108,      36582,         ,           ,          
 4569,     89166,       16123,      36241,         ,           ,          
 4570,     87620,       16103,      35734,         ,           ,          
 4571,     88541,       16095,      36153,         ,           ,          
 4572,     85449,       16245,      35288,         ,           ,          
 4573,     84048,       16375,      34837,         ,           ,          
 4574,     89047,       16150,      35970,         ,           ,          
 4575,     85444,       16238,      35363,         ,           ,          
 4576,     91222,       16241,      39346,         ,           ,          
 4577,     88535,       16182,      36074,         ,           ,          
 4578,     84600,       16392,      35399,         ,           ,          
 4579,     85153,       16443,      35170,         ,           ,          
 4580,     88650,       16137,      36225,         ,           ,          
 4581,     86109,       16267,      35596,         ,           ,          
 4582,     94348,       15954,      38669,         ,           ,          
 4583,     89663,       16309,      36631,         ,           ,          
 4584,     88219,       16369,      39718,         ,           ,          
 4585,     86258,       16448,      35810,         ,           ,          
 4586,     87485,       16375,      36549,         ,           ,          
 4587,     84977,       16474,      36017,         ,           ,          
 4588,     84337,       16350,      35533,         ,           ,          
 4589,     85691,       16307,      35751,         ,           ,          
 4590,     87592,       16325,      36172,         ,           ,          
 4591,     89693,       16240,      36579,         ,           ,          
 4592,     89833,       16203,      36905,         ,           ,          
 4593,     87296,       16382,      36214,         ,           ,          
 4594,     86365,       16325,      35623,         ,           ,          
 4595,     85129,       16400,      35179,         ,           ,          
 4596,     87989,       16273,      35969,         ,           ,          
 4597,     84588,       16492,      35156,         ,           ,          
 4598,     86195,       16352,      35839,         ,           ,          
 4599,     87848,       16380,      36067,         ,           ,          
 4600,     81580,       16469,      34067,         ,           ,          
 4601,     85170,       16486,      35106,         ,           ,          
 4602,     84294,       16620,      35088,         ,           ,          
 4603,     87400,       16395,      36861,         ,           ,          
 4604,     86107,       16517,      35454,         ,           ,          
 4605,     86937,       16384,      35606,         ,           ,          
 4606,     88646,       16336,      36641,         ,           ,          
 4607,     83978,       16496,      34703,         ,           ,          
 4608,     84095,       16522,      34993,         ,           ,          
 4609,     89335,       16367,      36390,         ,           ,          
 4610,     94225,       16196,      38058,         ,           ,          
 4611,     91932,       16199,      37205,         ,           ,          
 4612,     84895,       16583,      35179,         ,           ,          
 4613,     91931,       16220,      37206,         ,           ,          
 4614,     87699,       16297,      36069,         ,           ,          
 4615,     88617,       16447,      36488,         ,           ,          
 4616,     86064,       16401,      35371,         ,           ,          
 4617,     85761,       16449,      35400,         ,           ,          
 4618,     84877,       16514,      36138,         ,           ,          
 4619,     86734,       16489,      36140,         ,           ,          
 4620,     86330,       16616,      36247,         ,           ,          
 4621,     87609,       16332,      37320,         ,           ,          
 4622,     84304,       16587,      37662,         ,           ,          
 4623,     92062,       16327,      40148,         ,           ,          
 4624,     90075,       16279,      41385,         ,           ,          
 4625,     89199,       16453,      41363,         ,           ,          
 4626,     86834,       16634,      41639,         ,           ,          
 4627,     85065,       16502,      38283,         ,           ,          
 4628,     85351,       16599,      38777,         ,           ,          
 4629,     85881,       16505,      40362,         ,           ,          
 4630,     85544,       16633,      38603,         ,           ,          
 4631,     88955,       16625,      39639,         ,           ,          
 4632,     86894,       16424,      40226,         ,           ,          
 4633,     88764,       16428,      39860,         ,           ,          
 4634,     87137,       16694,      40091,         ,           ,          
 4635,     89158,       16426,      39166,         ,           ,          
 4636,     86301,       16523,      37707,         ,           ,          
 4637,     86376,       16601,      37748,         ,           ,          
 4638,     86320,       16527,      37692,         ,           ,          
 4639,     88249,       16615,      38419,         ,           ,          
 4640,     85588,       16616,      37491,         ,           ,          
 4641,     84081,       16655,      37138,         ,           ,          
 4642,     90421,       16496,      38615,         ,           ,          
 4643,     87209,       16694,      38982,         ,           ,          
 4644,     86326,       16628,      37467,         ,           ,          
 4645,     87909,       16538,      37800,         ,           ,          
 4646,     85237,       16545,      37154,         ,           ,          
 4647,     89412,       16486,      41073,         ,           ,          
 4648,     87607,       16566,      38287,         ,           ,          
 4649,     89437,       16621,      39420,         ,           ,          
 4650,     93830,       16493,      39769,         ,           ,          
 4651,     87618,       16514,      40824,         ,           ,          
 4652,     85560,       16697,      36358,         ,           ,          
 4653,     86911,       16500,      36796,         ,           ,          
 4654,     88643,       16533,      39140,         ,           ,          
 4655,     85305,       16609,      36348,         ,           ,          
 4656,     83136,       16769,      35669,         ,           ,          
 4657,     90746,       16373,      37584,         ,           ,          
 4658,     91220,       16455,      37917,         ,           ,          
 4659,     87690,       16655,      37147,         ,           ,          
 4660,     90605,       16472,      37749,         ,           ,          
 4661,     91418,       16658,      40398,         ,           ,          
 4662,     94993,       16363,      40316,         ,           ,          
 4663,     85136,       16617,      38102,         ,           ,          
 4664,     87692,       16677,      40160,         ,           ,          
 4665,     86879,       16684,      43258,         ,           ,          
 4666,     87824,       16735,      40222,         ,           ,          
 4667,     90279,       16496,      40306,         ,           ,          
 4668,     95371,       16475,      40224,         ,           ,          
 4669,     86902,       16742,      37486,         ,           ,          
 4670,     88459,       16579,      38569,         ,           ,          
 4671,     88553,       16698,      37993,         ,           ,          
 4672,     85725,       16670,      36910,         ,           ,          
 4673,     92009,       16670,      38607,         ,           ,          
 4674,     90841,       16532,      38214,         ,           ,          
 4675,     88754,       16549,      38136,         ,           ,          
 4676,     91787,       16461,      39283,         ,           ,          
 4677,     88511,       16668,      37915,         ,           ,          
 4678,     85678,       16747,      37017,         ,           ,          
 4679,     90550,       16685,      40743,         ,           ,          
 4680,     87703,       16606,      38868,         ,           ,          
 4681,     87778,       16887,      39178,         ,           ,          
 4682,     95681,       16433,      41776,         ,           ,          
 4683,     84958,       16822,      38856,         ,           ,          
 4684,     88656,       16693,      40553,         ,           ,          
 4685,     87413,       16820,      40114,         ,           ,          
 4686,     87235,       16911,      40665,         ,           ,          
 4687,     90228,       16703,      40954,         ,           ,          
 4688,     85336,       16841,      39326,         ,           ,          
 4689,     93184,       16655,      41112,         ,           ,          
 4690,     89092,       16828,      39749,         ,           ,          
 4691,     84408,       16890,      40016,         ,           ,          
 4692,     89184,       16732,      38883,         ,           ,          
 4693,     90504,       16649,      38969,         ,           ,          
 4694,     87530,       16778,      38517,         ,           ,          
 4695,     88839,       16700,      39060,         ,           ,          
 4696,     94167,       16595,      41587,         ,           ,          
 4697,     88844,       16720,      40285,         ,           ,          
 4698,     94565,       16552,      42200,         ,           ,          
 4699,     88575,       16832,      39982,         ,           ,          
 4700,     87768,       16821,      39276,         ,           ,          
 4701,     87781,       16752,      39826,         ,           ,          
 4702,     87216,       16919,      39724,         ,           ,          
 4703,     84562,       16942,      41032,         ,           ,          
 4704,     90646,       16742,      40308,         ,           ,          
 4705,     91637,       16724,      41074,         ,           ,          
 4706,     88813,       16857,      39978,         ,           ,          
 4707,     88082,       16849,      40027,         ,           ,          
 4708,     88828,       17005,      40582,         ,           ,          
 4709,     86857,       16900,      39991,         ,           ,          
 4710,     86542,       16951,      40373,         ,           ,          
 4711,     86887,       16911,      39809,         ,           ,          
 4712,     91441,       16683,      41072,         ,           ,          
 4713,     92447,       16718,      41210,         ,           ,          
 4714,     88177,       16833,      39790,         ,           ,          
 4715,     92652,       16722,      41539,         ,           ,          
 4716,     88496,       16917,      40073,         ,           ,          
 4717,     88554,       16859,      40196,         ,           ,          
 4718,     91812,       16649,      41263,         ,           ,          
 4719,     91986,       16778,      41465,         ,           ,          
 4720,     87559,       16924,      40210,         ,           ,          
 4721,     91113,       16701,      40966,         ,           ,          
 4722,     87437,       16889,      39521,         ,           ,          
 4723,     95785,       16638,      42850,         ,           ,          
 4724,     87306,       16912,      39632,         ,           ,          
 4725,     89005,       16896,      40564,         ,           ,          
 4726,     86453,       17008,      39496,         ,           ,          
 4727,     85976,       17048,      43584,         ,           ,          
 4728,     93980,       16800,      44628,         ,           ,          
 4729,     90364,       16750,      42680,         ,           ,          
 4730,     90152,       16858,      41014,         ,           ,          
 4731,     88058,       16934,      40338,         ,           ,          
 4732,     89874,       16882,      40032,         ,           ,          
 4733,     90086,       16859,      40214,         ,           ,          
 4734,     89090,       16966,      41480,         ,           ,          
 4735,     93431,       16782,      43551,         ,           ,          
 4736,     91423,       16864,      41862,         ,           ,          
 4737,     88005,       16941,      39865,         ,           ,          
 4738,     92474,       16835,      40791,         ,           ,          
 4739,     91729,       16820,      41537,         ,           ,          
 4740,     85390,       17104,      40130,         ,           ,          
 4741,     87657,       16939,      40938,         ,           ,          
 4742,     90709,       16919,      42093,         ,           ,          
 4743,     88174,       16956,      41426,         ,           ,          
 4744,     90503,       16907,      41933,         ,           ,          
 4745,     87283,       17025,      41160,         ,           ,          
 4746,     86344,       17193,      40789,         ,           ,          
 4747,     87446,       17032,      39600,         ,           ,          
 4748,     90282,       16926,      38866,         ,           ,          
 4749,     92820,       16747,      39928,         ,           ,          
 4750,     89659,       16864,      39733,         ,           ,          
 4751,     92307,       16844,      39794,         ,           ,          
 4752,     87736,       17035,      38143,         ,           ,          
 4753,     91494,       16912,      39719,         ,           ,          
 4754,     93373,       16807,      38704,         ,           ,          
 4755,     87138,       17021,      37167,         ,           ,          
 4756,     89667,       16968,      37622,         ,           ,          
 4757,     89106,       16987,      37563,         ,           ,          
 4758,     86024,       17162,      36643,         ,           ,          
 4759,     89987,       17021,      38283,         ,           ,          
 4760,     94663,       16756,      39321,         ,           ,          
 4761,     91005,       16962,      38236,         ,           ,          
 4762,     91184,       16894,      38121,         ,           ,          
 4763,     93325,       16953,      39095,         ,           ,          
 4764,     91448,       16964,      38306,         ,           ,          
 4765,     88464,       17124,      37665,         ,           ,          
 4766,     86520,       17155,      36798,         ,           ,          
 4767,     90896,       16993,      38201,         ,           ,          
 4768,     92151,       16807,      38139,         ,           ,          
 4769,     89998,       16993,      37875,         ,           ,          
 4770,     88856,       17115,      37657,         ,           ,          
 4771,     92239,       16879,      38673,         ,           ,          
 4772,     91037,       16957,      38052,         ,           ,          
 4773,     89457,       17068,      37991,         ,           ,          
 4774,     86615,       17153,      36845,         ,           ,          
 4775,     90789,       17048,      39312,         ,           ,          
 4776,     90248,       17001,      40328,         ,           ,          
 4777,     95581,       16805,      39715,         ,           ,          
 4778,     90908,       17038,      38203,         ,           ,          
 4779,     90737,       17156,      38383,         ,           ,          
 4780,     88902,       17093,      37814,         ,           ,          
 4781,     93663,       16998,      39301,         ,           ,          
 4782,     88962,       17143,      37697,         ,           ,          
 4783,     95883,       17002,      39575,         ,           ,          
 4784,     87146,       17283,      37138,         ,           ,          
 4785,     91119,       17017,      38170,         ,           ,          
 4786,     87455,       17144,      37076,         ,           ,          
 4787,     91435,       17078,      38335,         ,           ,          
 4788,     91554,       17114,      38254,         ,           ,          
 4789,     94311,       17117,      39236,         ,           ,          
 4790,     92254,       17076,      38652,         ,           ,          
 4791,     97171,       16925,      40129,         ,           ,          
 4792,     86152,       17340,      36824,         ,           ,          
 4793,     92477,       17134,      38634,         ,           ,          
 4794,     88525,       17228,      37089,         ,           ,          
 4795,     89603,       17147,      36907,         ,           ,          
 4796,     88275,       17269,      36295,         ,           ,          
 4797,     90464,       17198,      36978,         ,           ,          
 4798,     91980,       17044,      37183,         ,           ,          
 4799,     90183,       17109,      37647,         ,           ,          
 4800,     91965,       17117,      39941,         ,           ,          
 4801,     93001,       17112,      38760,         ,           ,          
 4802,     89102,       17157,      37800,         ,           ,          
 4803,     92654,       17156,      38868,         ,           ,          
 4804,     92028,       17171,      38585,         ,           ,          
 4805,     87465,       17342,      37332,         ,           ,          
 4806,     90448,       17158,      37981,         ,           ,          
 4807,     90212,       17096,      37948,         ,           ,          
 4808,     91042,       17125,      38170,         ,           ,          
 4809,     93959,       17114,      39116,         ,           ,          
 4810,     90294,       17275,      37643,         ,           ,          
 4811,     91667,       17093,      37504,         ,           ,          
 4812,     90093,       17156,      36832,         ,           ,          
 4813,     93661,       17106,      42622,         ,           ,          
 4814,     89980,       17289,      38113,         ,           ,          
 4815,     95642,       17031,      39379,         ,           ,          
 4816,     90842,       17294,      38196,         ,           ,          
 4817,     88196,       17315,      37549,         ,           ,          
 4818,     89518,       17276,      37712,         ,           ,          
 4819,     95394,       17203,      39596,         ,           ,          
 4820,     90286,       17305,      38091,         ,           ,          
 4821,     93511,       17042,      39179,         ,           ,          
 4822,     93602,       17147,      39118,         ,           ,          
 4823,     94360,       17068,      39210,         ,           ,          
 4824,     97570,       17046,      40148,         ,           ,          
 4825,     98138,       16987,      41631,         ,           ,          
 4826,     86763,       17439,      36754,         ,           ,          
 4827,     88973,       17386,      37758,         ,           ,          
 4828,     90320,       17346,      38179,         ,           ,          
 4829,     90204,       17278,      37852,         ,           ,          
 4830,     94076,       17180,      39212,         ,           ,          
 4831,     92760,       17189,      38980,         ,           ,          
 4832,     92093,       17389,      38874,         ,           ,          
 4833,     92023,       17432,      37884,         ,           ,          
 4834,     99112,       16990,      39460,         ,           ,          
 4835,     94616,       17287,      38321,         ,           ,          
 4836,     94344,       17252,      38183,         ,           ,          
 4837,     94023,       17051,      38468,         ,           ,          
 4838,     91013,       17279,      38246,         ,           ,          
 4839,     88714,       17386,      37646,         ,           ,          
 4840,     89110,       17486,      37803,         ,           ,          
 4841,     93118,       17213,      41161,         ,           ,          
 4842,     89095,       17335,      38009,         ,           ,          
 4843,     90209,       17417,      37936,         ,           ,          
 4844,     88290,       17430,      37405,         ,           ,          
 4845,     91803,       17545,      38638,         ,           ,          
 4846,     94005,       17075,      38973,         ,           ,          
 4847,     90661,       17398,      38051,         ,           ,          
 4848,     91236,       17326,      38328,         ,           ,          
 4849,     98358,       17197,      40448,         ,           ,          
 4850,     91763,       17368,      39832,         ,           ,          
 4851,     88418,       17447,      37520,         ,           ,          
 4852,     88584,       17582,      37991,         ,           ,          
 4853,     93415,       17394,      38995,         ,           ,          
 4854,     91172,       17401,      38569,         ,           ,          
 4855,     93211,       17299,      38843,         ,           ,          
 4856,     93133,       17304,      38856,         ,           ,          
 4857,     89486,       17578,      38078,         ,           ,          
 4858,     91849,       17501,      37340,         ,           ,          
 4859,     96364,       17199,      38965,         ,           ,          
 4860,     92883,       17421,      37741,         ,           ,          
 4861,     93071,       17288,      37818,         ,           ,          
 4862,     90872,       17373,      37845,         ,           ,          
 4863,     97570,       17190,      40166,         ,           ,          
 4864,     93003,       17398,      38908,         ,           ,          
 4865,     98005,       17382,      40399,         ,           ,          
 4866,     91271,       17452,      38458,         ,           ,          
 4867,     93632,       17333,      39008,         ,           ,          
 4868,    101876,       17243,      41293,         ,           ,          
 4869,     91627,       17520,      38669,         ,           ,          
 4870,     93039,       17360,      39262,         ,           ,          
 4871,     91393,       17462,      38581,         ,           ,          
 4872,    105086,       17102,      42900,         ,           ,          
 4873,     94464,       17428,      39488,         ,           ,          
 4874,     90754,       17487,      38742,         ,           ,          
 4875,     87311,       17586,      38286,         ,           ,          
 4876,     89366,       17643,      38332,         ,           ,          
 4877,     94508,       17386,      39403,         ,           ,          
 4878,     90735,       17483,      38538,         ,           ,          
 4879,     95218,       17230,      39518,         ,           ,          
 4880,     99236,       17353,      41016,         ,           ,          
 4881,     94486,       17378,      39556,         ,           ,          
 4882,     89065,       17628,      37899,         ,           ,          
 4883,     95710,       17493,      39900,         ,           ,          
 4884,     92352,       17473,      38756,         ,           ,          
 4885,     94644,       17422,      39515,         ,           ,          
 4886,     97609,       17434,      40691,         ,           ,          
 4887,     94779,       17270,      39498,         ,           ,          
 4888,     92335,       17450,      38800,         ,           ,          
 4889,     90184,       17635,      38108,         ,           ,          
 4890,     91446,       17708,      38811,         ,           ,          
 4891,     91312,       17573,      38574,         ,           ,          
 4892,     90414,       17633,      38307,         ,           ,          
 4893,     90352,       17636,      38366,         ,           ,          
 4894,    104248,       17427,      42886,         ,           ,          
 4895,     99343,       17389,      40895,         ,           ,          
 4896,     94648,       17508,      39725,         ,           ,          
 4897,     92031,       17454,      38604,         ,           ,          
 4898,     95144,       17397,      39604,         ,           ,          
 4899,     91311,       17552,      38212,         ,           ,          
 4900,     91757,       17549,      39027,         ,           ,          
 4901,    100534,       17574,      40148,         ,           ,          
 4902,     89308,       17659,      37375,         ,           ,          
 4903,     94287,       17538,      39541,         ,           ,          
 4904,     96362,       17388,      40170,         ,           ,          
 4905,     91755,       17587,      38820,         ,           ,          
 4906,     97241,       17424,      40362,         ,           ,          
 4907,     89708,       17646,      39854,         ,           ,          
 4908,     89926,       17820,      38206,         ,           ,          
 4909,     95666,       17485,      39908,         ,           ,          
 4910,     95900,       17563,      39802,         ,           ,          
 4911,     89555,       17716,      38063,         ,           ,          
 4912,     97045,       17453,      40587,         ,           ,          
 4913,     96166,       17634,      40255,         ,           ,          
 4914,     90923,       17809,      38855,         ,           ,          
 4915,     91538,       17640,      38773,         ,           ,          
 4916,     96979,       17383,      39234,         ,           ,          
 4917,     96282,       17508,      38876,         ,           ,          
 4918,     89513,       17676,      37213,         ,           ,          
 4919,     93674,       17506,      38456,         ,           ,          
 4920,     92847,       17610,      39203,         ,           ,          
 4921,     91538,       17662,      38752,         ,           ,          
 4922,     89959,       17853,      38549,         ,           ,          
 4923,     91769,       17584,      38494,         ,           ,          
 4924,     98597,       17416,      40782,         ,           ,          
 4925,     95685,       17503,      40710,         ,           ,          
 4926,     94391,       17614,      39690,         ,           ,          
 4927,     94348,       17700,      39477,         ,           ,          
 4928,     92337,       17601,      39158,         ,           ,          
 4929,     92652,       17648,      38985,         ,           ,          
 4930,     90294,       17857,      38672,         ,           ,          
 4931,     90257,       17802,      38440,         ,           ,          
 4932,     97136,       17617,      39494,         ,           ,          
 4933,     91942,       17739,      37857,         ,           ,          
 4934,     93274,       17700,      38344,         ,           ,          
 4935,     91730,       17770,      37728,         ,           ,          
 4936,     92737,       17599,      38071,         ,           ,          
 4937,     98575,       17529,      40634,         ,           ,          
 4938,     92597,       17763,      40147,         ,           ,          
 4939,     98116,       17403,      40476,         ,           ,          
 4940,     92345,       17673,      39051,         ,           ,          
 4941,     96001,       17618,      39982,         ,           ,          
 4942,     98441,       17558,      40933,         ,           ,          
 4943,     97143,       17671,      41910,         ,           ,          
 4944,     94703,       17590,      39635,         ,           ,          
 4945,     91877,       17732,      38809,         ,           ,          
 4946,     93250,       17695,      39461,         ,           ,          
 4947,     92716,       17828,      38181,         ,           ,          
 4948,     91814,       17817,      37884,         ,           ,          
 4949,     96146,       17850,      39004,         ,           ,          
 4950,     99918,       17638,      41740,         ,           ,          
 4951,     98332,       17590,      41029,         ,           ,          
 4952,     97552,       17661,      40776,         ,           ,          
 4953,     98884,       17606,      40990,         ,           ,          
 4954,     93849,       17802,      39791,         ,           ,          
 4955,     91995,       17895,      39009,         ,           ,          
 4956,     90265,       17918,      38692,         ,           ,          
 4957,     93648,       17850,      39686,         ,           ,          
 4958,     95059,       17854,      40017,         ,           ,          
 4959,     92380,       17884,      39489,         ,           ,          
 4960,     96702,       17652,      39109,         ,           ,          
 4961,     91619,       17836,      37603,         ,           ,          
 4962,     97628,       17505,      39344,         ,           ,          
 4963,     97104,       17887,      40381,         ,           ,          
 4964,     94311,       17718,      39481,         ,           ,          
 4965,     94023,       17767,      39473,         ,           ,          
 4966,     99383,       17523,      40880,         ,           ,          
 4967,     92417,       17893,      38860,         ,           ,          
 4968,     92911,       17843,      39075,         ,           ,          
 4969,     95280,       17756,      39956,         ,           ,          
 4970,     94249,       17935,      38872,         ,           ,          
 4971,     95292,       17786,      38608,         ,           ,          
 4972,     92493,       17858,      39031,         ,           ,          
 4973,     95929,       17833,      40166,         ,           ,          
 4974,     96129,       17737,      41812,         ,           ,          
 4975,     93033,       17855,      38976,         ,           ,          
 4976,    106039,       17595,      43043,         ,           ,          
 4977,     95104,       17736,      39822,         ,           ,          
 4978,     99383,       17859,      41444,         ,           ,          
 4979,     92906,       17796,      39208,         ,           ,          
 4980,     96796,       17728,      40709,         ,           ,          
 4981,     95234,       17905,      40080,         ,           ,          
 4982,     96407,       17791,      39518,         ,           ,          
 4983,     96843,       17739,      39098,         ,           ,          
 4984,     98759,       17763,      39787,         ,           ,          
 4985,     92345,       18056,      38055,         ,           ,          
 4986,     90282,       18142,      37405,         ,           ,          
 4987,     91881,       18052,      37743,         ,           ,          
 4988,     96360,       17689,      40139,         ,           ,          
 4989,     93536,       17972,      39385,         ,           ,          
 4990,     93913,       17945,      39381,         ,           ,          
 4991,     98560,       17630,      41101,         ,           ,          
 4992,     97565,       17868,      41596,         ,           ,          
 4993,     97172,       17896,      40789,         ,           ,          
 4994,     91676,       17970,      38875,         ,           ,          
 4995,     97495,       17754,      40557,         ,           ,          
 4996,     95567,       17777,      39887,         ,           ,          
 4997,     93546,       18044,      39483,         ,           ,          
 4998,     89702,       18149,      39660,         ,           ,          
 4999,     97055,       17777,      41011,         ,           ,          
 5000,     95365,       17944,      40212,         ,           ,          
 5001,     96898,       17936,      40659,         ,           ,          
 5002,     93427,       18070,      39392,         ,           ,          
 5003,     96014,       17871,      40314,         ,           ,          
 5004,     97960,       17727,      40628,         ,           ,          
 5005,     95380,       17883,      39927,         ,           ,          
 5006,     96104,       17931,      40108,         ,           ,          
 5007,    104051,       17696,      42446,         ,           ,          
 5008,    100936,       17812,      40972,         ,           ,          
 5009,     95940,       17805,      38934,         ,           ,          
 5010,     97001,       17980,      39366,         ,           ,          
 5011,     98422,       17747,      39789,         ,           ,          
 5012,     94263,       17994,      38508,         ,           ,          
 5013,     94352,       18062,      39881,         ,           ,          
 5014,     93462,       18110,      39437,         ,           ,          
 5015,     96582,       17907,      40472,         ,           ,          
 5016,     96547,       17969,      40399,         ,           ,          
 5017,     99252,       17727,      41333,         ,           ,          
 5018,     98069,       17918,      40040,         ,           ,          
 5019,     93529,       18043,      38303,         ,           ,          
 5020,     95937,       17816,      38812,         ,           ,          
 5021,     95174,       17886,      38825,         ,           ,          
 5022,     96925,       18120,      40937,         ,           ,          
 5023,     98420,       17971,      40906,         ,           ,          
 5024,     96506,       17921,      40350,         ,           ,          
 5025,    100453,       17847,      41637,         ,           ,          
 5026,     96614,       18028,      40458,         ,           ,          
 5027,     97992,       17935,      40794,         ,           ,          
 5028,     95459,       17929,      40033,         ,           ,          
 5029,     93666,       18254,      40013,         ,           ,          
 5030,     96259,       18099,      40404,         ,           ,          
 5031,     93681,       18092,      39551,         ,           ,          
 5032,     93321,       18185,      39534,         ,           ,          
 5033,     98310,       17965,      39748,         ,           ,          
 5034,     96464,       18047,      39250,         ,           ,          
 5035,    101081,       17893,      40393,         ,           ,          
 5036,     98996,       18018,      40049,         ,           ,          
 5037,     97246,       18147,      39502,         ,           ,          
 5038,     95848,       18038,      40014,         ,           ,          
 5039,     94437,       18153,      39853,         ,           ,          
 5040,    101319,       18094,      41797,         ,           ,          
 5041,    101261,       18004,      41799,         ,           ,          
 5042,     92085,       18237,      38688,         ,           ,          
 5043,    102278,       17818,      40947,         ,           ,          
 5044,    102890,       17762,      40860,         ,           ,          
 5045,     97944,       18135,      39466,         ,           ,          
 5046,     97324,       18253,      40909,         ,           ,          
 5047,     94807,       18100,      39562,         ,           ,          
 5048,     92811,       18207,      39767,         ,           ,          
 5049,     96414,       18074,      40622,         ,           ,          
 5050,     98089,       18011,      41082,         ,           ,          
 5051,     99103,       18134,      41134,         ,           ,          
 5052,    100400,       18001,      41848,         ,           ,          
 5053,     96777,       18141,      40722,         ,           ,          
 5054,     96160,       18149,      39304,         ,           ,          
 5055,     94808,       18162,      38976,         ,           ,          
 5056,     97586,       18028,      39667,         ,           ,          
 5057,     95760,       18262,      39145,         ,           ,          
 5058,     98547,       18027,      40743,         ,           ,          
 5059,     92319,       18367,      39341,         ,           ,          
 5060,     94798,       18233,      40106,         ,           ,          
 5061,    100914,       18010,      41808,         ,           ,          
 5062,     93849,       18225,      39932,         ,           ,          
 5063,     99271,       18115,      41261,         ,           ,          
 5064,     96160,       18254,      39611,         ,           ,          
 5065,    101310,       18171,      40569,         ,           ,          
 5066,     98989,       18092,      40091,         ,           ,          
 5067,     91901,       18411,      38178,         ,           ,          
 5068,     96778,       18136,      39753,         ,           ,          
 5069,     97618,       18132,      39727,         ,           ,          
 5070,    101371,       18086,      42846,         ,           ,          
 5071,     97654,       18316,      41067,         ,           ,          
 5072,     99228,       18095,      41361,         ,           ,          
 5073,     94783,       18339,      40147,         ,           ,          
 5074,    100275,       18210,      41899,         ,           ,          
 5075,     95962,       18247,      40459,         ,           ,          
 5076,     94569,       18189,      39871,         ,           ,          
 5077,    100788,       18061,      41722,         ,           ,          
 5078,    101791,       18076,      41052,         ,           ,          
 5079,     94314,       18396,      38662,         ,           ,          
 5080,     96123,       18292,      39343,         ,           ,          
 5081,    100152,       18111,      40621,         ,           ,          
 5082,     97711,       18160,      39855,         ,           ,          
 5083,     93244,       18477,      39536,         ,           ,          
 5084,     99148,       18154,      41072,         ,           ,          
 5085,     99409,       18369,      41588,         ,           ,          
 5086,     96659,       18435,      40723,         ,           ,          
 5087,     95461,       18412,      39910,         ,           ,          
 5088,     97890,       18391,      40076,         ,           ,          
 5089,     92787,       18518,      38429,         ,           ,          
 5090,     98061,       18252,      40077,         ,           ,          
 5091,     97787,       18232,      39768,         ,           ,          
 5092,     98452,       18452,      40293,         ,           ,          
 5093,    102380,       18125,      41447,         ,           ,          
 5094,     98952,       18367,      42996,         ,           ,          
 5095,    102148,       18108,      42272,         ,           ,          
 5096,     99480,       18128,      41511,         ,           ,          
 5097,     93702,       18388,      39663,         ,           ,          
 5098,     96370,       18304,      40725,         ,           ,          
 5099,     96691,       18304,      40647,         ,           ,          
 5100,     96214,       18409,      40827,         ,           ,          
 5101,     98920,       18222,      41413,         ,           ,          
 5102,     94711,       18470,      40214,         ,           ,          
 5103,    103154,       18128,      42689,         ,           ,          
 5104,     95148,       18475,      39624,         ,           ,          
 5105,     97023,       18363,      39458,         ,           ,          
 5106,     99676,       18236,      40456,         ,           ,          
 5107,     98851,       18168,      40516,         ,           ,          
 5108,     95324,       18428,      40432,         ,           ,          
 5109,    107140,       18194,      43639,         ,           ,          
 5110,     94713,       18390,      40213,         ,           ,          
 5111,    100974,       18471,      41990,         ,           ,          
 5112,     94373,       18558,      40031,         ,           ,          
 5113,     96833,       18262,      40591,         ,           ,          
 5114,     95140,       18545,      39179,         ,           ,          
 5115,     94463,       18501,      38925,         ,           ,          
 5116,     99711,       18315,      40296,         ,           ,          
 5117,     96408,       18592,      39656,         ,           ,          
 5118,    101593,       18251,      42687,         ,           ,          
 5119,     98662,       18369,      41188,         ,           ,          
 5120,     97227,       18492,      40871,         ,           ,          
 5121,     99566,       18337,      41665,         ,           ,          
 5122,     95604,       18588,      40548,         ,           ,          
